id,post_id,user_id,view_time_seconds,like_time_seconds,inspiration_time_seconds,rating_percent,rated_posts_time_seconds,slug,title,identifier,username
176,693.0,1,0.0,0.0,41481.0,0.0,0.0,2439669491267b1d5d77301afb6da79c6ae8573a,AI Voice Edits take over Social Media,_hDSD8n,lisa
176,517.0,5,0.0,0.0,0.0,26.0,25462.0,2439669491267b1d5d77301afb6da79c6ae8573a,AI Voice Edits take over Social Media,_hDSD8n,lisa
177,580.0,18,0.0,75032.0,0.0,0.0,0.0,ba3333a75e14ce62248b877d18c24eb0d8591cd1,New alarm clock,vMkyFO5,poonam_07l0c4f3i
177,164.0,5,0.0,0.0,0.0,43.0,25485.0,ba3333a75e14ce62248b877d18c24eb0d8591cd1,New alarm clock,vMkyFO5,poonam_07l0c4f3i
178,577.0,18,0.0,75088.0,0.0,0.0,0.0,0,0,0,0
178,59.0,1,0.0,0.0,41583.0,0.0,0.0,0,0,0,0
178,86.0,5,0.0,0.0,0.0,53.0,25487.0,0,0,0,0
179,433.0,18,0.0,24967.0,0.0,0.0,0.0,0,0,0,0
179,863.0,1,0.0,0.0,41601.0,0.0,0.0,0,0,0,0
179,49.0,5,0.0,0.0,0.0,41.0,25490.0,0,0,0,0
180,499.0,18,0.0,24968.0,0.0,0.0,0.0,0,0,0,0
180,147.0,1,0.0,0.0,41618.0,0.0,0.0,0,0,0,0
180,30.0,5,0.0,0.0,0.0,57.0,25494.0,0,0,0,0
185,427.0,18,0.0,61980.0,0.0,0.0,0.0,0,0,0,0
185,252.0,1,0.0,0.0,41733.0,0.0,0.0,0,0,0,0
185,27.0,9,0.0,0.0,0.0,68.0,39731.0,0,0,0,0
188,459.0,97,0.0,63253.0,0.0,0.0,0.0,0,0,0,0
188,788.0,1,0.0,0.0,41914.0,0.0,0.0,0,0,0,0
188,130.0,9,0.0,0.0,0.0,17.0,40612.0,0,0,0,0
205,558.0,94,0.0,45051.0,0.0,0.0,0.0,6507420e4867a651c13cd94f7277d51cc530bbe2,,pqk6O2b,2q4szp5nyx_04l3c3i7f
205,359.0,1,0.0,0.0,0.0,20.0,61797.0,6507420e4867a651c13cd94f7277d51cc530bbe2,,pqk6O2b,2q4szp5nyx_04l3c3i7f
212,631.0,102,0.0,9053.0,0.0,0.0,0.0,0,0,0,0
212,1251.0,18,0.0,0.0,76753.0,0.0,0.0,0,0,0,0
213,586.0,102,0.0,44502.0,0.0,0.0,0.0,6ef6289188b76b53b366aaa11fefc04f2465af69,,4os_fVX,kdq82crxf8_08l8i7f9c
213,1340.0,1123,0.0,0.0,63110.0,0.0,0.0,6ef6289188b76b53b366aaa11fefc04f2465af69,,4os_fVX,kdq82crxf8_08l8i7f9c
213,177.0,1,0.0,0.0,0.0,17.0,61819.0,6ef6289188b76b53b366aaa11fefc04f2465af69,,4os_fVX,kdq82crxf8_08l8i7f9c
215,631.0,103,0.0,61661.0,0.0,0.0,0.0,0,0,0,0
215,1365.0,5,0.0,0.0,69045.0,0.0,0.0,0,0,0,0
215,15.0,1,0.0,0.0,0.0,34.0,61828.0,0,0,0,0
217,583.0,1,0.0,42112.0,0.0,0.0,0.0,0,0,0,0
217,1394.0,5,0.0,0.0,35147.0,0.0,0.0,0,0,0,0
217,84.0,1,0.0,0.0,0.0,73.0,61835.0,0,0,0,0
220,81.0,106,0.0,45784.0,0.0,0.0,0.0,4ebf64f07ce1ea57965274f7961f4997d26ef238,,ued0UdS,vxrnkr57kg_06l9c1i0f
220,1224.0,1197,0.0,0.0,44625.0,0.0,0.0,4ebf64f07ce1ea57965274f7961f4997d26ef238,,ued0UdS,vxrnkr57kg_06l9c1i0f
220,979.0,9,0.0,0.0,0.0,34.0,63886.0,4ebf64f07ce1ea57965274f7961f4997d26ef238,,ued0UdS,vxrnkr57kg_06l9c1i0f
221,525.0,44,0.0,29873.0,0.0,0.0,0.0,8ad838d0e4ccd5e36d28144b82c8a5a001da5acf,,-LhluVO,w2g5dqhbsn_07l8f6c7i
221,1243.0,1197,0.0,0.0,44812.0,0.0,0.0,8ad838d0e4ccd5e36d28144b82c8a5a001da5acf,,-LhluVO,w2g5dqhbsn_07l8f6c7i
221,84.0,18,0.0,0.0,0.0,15.0,82435.0,8ad838d0e4ccd5e36d28144b82c8a5a001da5acf,,-LhluVO,w2g5dqhbsn_07l8f6c7i
222,148.0,1,0.0,49131.0,0.0,0.0,0.0,27167f5e645cff983b0d29824530972e46133c89,,0WK2I2I,sqrdkh4d75_05i8l7f9c
222,631.0,1105,0.0,0.0,58699.0,0.0,0.0,27167f5e645cff983b0d29824530972e46133c89,,0WK2I2I,sqrdkh4d75_05i8l7f9c
222,979.0,18,0.0,0.0,0.0,27.0,82435.0,27167f5e645cff983b0d29824530972e46133c89,,0WK2I2I,sqrdkh4d75_05i8l7f9c
223,631.0,39,0.0,49368.0,0.0,0.0,0.0,e2aec1fc643b784754a6628bfa3f2df7c54b21dd,,0jiG8MY,2nhd4jykw2_05c9f0l0i
223,1214.0,1105,0.0,0.0,59168.0,0.0,0.0,e2aec1fc643b784754a6628bfa3f2df7c54b21dd,,0jiG8MY,2nhd4jykw2_05c9f0l0i
223,722.0,5,0.0,0.0,0.0,18.0,39149.0,e2aec1fc643b784754a6628bfa3f2df7c54b21dd,,0jiG8MY,2nhd4jykw2_05c9f0l0i
224,606.0,39,0.0,49391.0,0.0,0.0,0.0,0b6fe4a825b83532730f422f6f5997f8b1567393,,j4u_LiM,khmhtttgx7_09i8c1l1f
224,177.0,5,0.0,0.0,0.0,13.0,39177.0,0b6fe4a825b83532730f422f6f5997f8b1567393,,j4u_LiM,khmhtttgx7_09i8c1l1f
225,576.0,39,0.0,49640.0,0.0,0.0,0.0,6a9414cd031d26052327af72a6f2290f909ec7c4,,vrqCVbg,ysc2vmrbrz_04i1l5c4f
225,130.0,5,0.0,0.0,0.0,76.0,48762.0,6a9414cd031d26052327af72a6f2290f909ec7c4,,vrqCVbg,ysc2vmrbrz_04i1l5c4f
227,575.0,39,0.0,49696.0,0.0,0.0,0.0,d117258104da78862660d79befebfeccd9262794,,xqteBid,nmkcf97tg2_02c5l5i4f
227,1456.0,1215,0.0,0.0,64708.0,0.0,0.0,d117258104da78862660d79befebfeccd9262794,,xqteBid,nmkcf97tg2_02c5l5i4f
227,15.0,5,0.0,0.0,0.0,11.0,48768.0,d117258104da78862660d79befebfeccd9262794,,xqteBid,nmkcf97tg2_02c5l5i4f
228,491.0,1,0.0,49824.0,0.0,0.0,0.0,f18dea9d3270fb54469c130ff7625882f5fb7d83,,TQlVlvf,ksnwt9t9qm_03c0l3f2i
228,365.0,18,0.0,0.0,85358.0,0.0,0.0,f18dea9d3270fb54469c130ff7625882f5fb7d83,,TQlVlvf,ksnwt9t9qm_03c0l3f2i
228,177.0,18,0.0,0.0,0.0,57.0,60500.0,f18dea9d3270fb54469c130ff7625882f5fb7d83,,TQlVlvf,ksnwt9t9qm_03c0l3f2i
234,81.0,39,0.0,49938.0,0.0,0.0,0.0,825bb2ee919d8b2b6d97f28357fd3f857f693b06,,NovBpCR,sandra_08l0f1i2c
234,560.0,190,0.0,0.0,0.0,17.0,42803.0,825bb2ee919d8b2b6d97f28357fd3f857f693b06,,NovBpCR,sandra_08l0f1i2c
235,143.0,1,0.0,49939.0,0.0,0.0,0.0,910425e2269d1f4b41a172624dc8e13386b9e9b8,,vGwSQeP,wy8npv6k66_09f5c5i5l
235,161.0,190,0.0,0.0,0.0,22.0,42816.0,910425e2269d1f4b41a172624dc8e13386b9e9b8,,vGwSQeP,wy8npv6k66_09f5c5i5l
239,154.0,1,0.0,49990.0,0.0,0.0,0.0,0,0,0,0
239,415.0,190,0.0,0.0,0.0,15.0,42911.0,0,0,0,0
241,155.0,1,0.0,50001.0,0.0,0.0,0.0,2022d652cfb461e67b4e3155381c40e55e7aee44,,TqHrPX1,hd88f4vv9n_09c2l1i8f
241,540.0,190,0.0,0.0,0.0,34.0,42925.0,2022d652cfb461e67b4e3155381c40e55e7aee44,,TqHrPX1,hd88f4vv9n_09c2l1i8f
245,159.0,1,0.0,50030.0,0.0,0.0,0.0,0,0,0,0
245,1393.0,1,0.0,0.0,33268.0,0.0,0.0,0,0,0,0
245,154.0,190,0.0,0.0,0.0,23.0,42955.0,0,0,0,0
247,160.0,1,0.0,50044.0,0.0,0.0,0.0,5588b99feee54b620f39b3a5347926c4a27375fc,,GM6kmXL,cgsg87d8tt_09i5l7c6f
247,1699.0,1,0.0,0.0,33399.0,0.0,0.0,5588b99feee54b620f39b3a5347926c4a27375fc,,GM6kmXL,cgsg87d8tt_09i5l7c6f
247,19.0,190,0.0,0.0,0.0,7.0,43017.0,5588b99feee54b620f39b3a5347926c4a27375fc,,GM6kmXL,cgsg87d8tt_09i5l7c6f
254,151.0,1,0.0,50144.0,0.0,0.0,0.0,0,0,0,0
254,1364.0,5,0.0,0.0,46953.0,0.0,0.0,0,0,0,0
254,153.0,190,0.0,0.0,0.0,15.0,43098.0,0,0,0,0
255,540.0,1,0.0,50158.0,0.0,0.0,0.0,0,0,0,0
255,1387.0,5,0.0,0.0,46982.0,0.0,0.0,0,0,0,0
255,436.0,190,0.0,0.0,0.0,20.0,43131.0,0,0,0,0
258,513.0,1,0.0,50169.0,0.0,0.0,0.0,fb7602cb6956aae5699a58c6de68b7872df26714,,EEp85mq,mm7zk98fvd_03i1l8f6c
258,383.0,5,0.0,0.0,47123.0,0.0,0.0,fb7602cb6956aae5699a58c6de68b7872df26714,,EEp85mq,mm7zk98fvd_03i1l8f6c
258,43.0,190,0.0,0.0,0.0,12.0,43218.0,fb7602cb6956aae5699a58c6de68b7872df26714,,EEp85mq,mm7zk98fvd_03i1l8f6c
259,159.0,5,0.0,56255.0,0.0,0.0,0.0,1bdc8f9ebf928c57502f1d73d21ec12975e4d1f0,,84KFIfM,sf92ppqrtt_05c8i3l1f
259,1397.0,1,0.0,0.0,47135.0,0.0,0.0,1bdc8f9ebf928c57502f1d73d21ec12975e4d1f0,,84KFIfM,sf92ppqrtt_05c8i3l1f
259,549.0,190,0.0,0.0,0.0,12.0,43237.0,1bdc8f9ebf928c57502f1d73d21ec12975e4d1f0,,84KFIfM,sf92ppqrtt_05c8i3l1f
260,576.0,5,0.0,56274.0,0.0,0.0,0.0,6a1c614f2a46fb1df6d348ecfb5c0ff523e475fa,,uSu316X,t8p248kv6t_02l2c7f6i
260,1384.0,1,0.0,0.0,47160.0,0.0,0.0,6a1c614f2a46fb1df6d348ecfb5c0ff523e475fa,,uSu316X,t8p248kv6t_02l2c7f6i
260,28.0,190,0.0,0.0,0.0,23.0,43295.0,6a1c614f2a46fb1df6d348ecfb5c0ff523e475fa,,uSu316X,t8p248kv6t_02l2c7f6i
266,560.0,116,0.0,45276.0,0.0,0.0,0.0,d248dccf5dfdb14fe5b5e6898cfb8ea48d16fc48,,yupPmKq,hamzaj
266,359.0,190,0.0,0.0,0.0,14.0,43382.0,d248dccf5dfdb14fe5b5e6898cfb8ea48d16fc48,,yupPmKq,hamzaj
267,158.0,1,0.0,64685.0,0.0,0.0,0.0,da37f80fd7a071391873e8cbdbe86bbb3f1c347c,,juAJMKT,Edis38
267,177.0,190,0.0,0.0,0.0,11.0,43688.0,da37f80fd7a071391873e8cbdbe86bbb3f1c347c,,juAJMKT,Edis38
268,633.0,44,0.0,66842.0,0.0,0.0,0.0,0,0,0,0
268,1376.0,1039,0.0,0.0,50543.0,0.0,0.0,0,0,0,0
268,130.0,190,0.0,0.0,0.0,13.0,43759.0,0,0,0,0
269,67.0,44,0.0,67133.0,0.0,0.0,0.0,86395c872bfaf69212391847b023668cb0df3261,,AFy-O-Z,2qgfw8r9cw_03f5l0i1c
269,1374.0,1039,0.0,0.0,50552.0,0.0,0.0,86395c872bfaf69212391847b023668cb0df3261,,AFy-O-Z,2qgfw8r9cw_03f5l0i1c
269,15.0,190,0.0,0.0,0.0,19.0,43849.0,86395c872bfaf69212391847b023668cb0df3261,,AFy-O-Z,2qgfw8r9cw_03f5l0i1c
270,66.0,44,0.0,67157.0,0.0,0.0,0.0,0,0,0,0
270,1380.0,1,0.0,0.0,64689.0,0.0,0.0,0,0,0,0
270,84.0,190,0.0,0.0,0.0,14.0,43864.0,0,0,0,0
271,65.0,44,0.0,67180.0,0.0,0.0,0.0,0,0,0,0
271,1694.0,1,0.0,0.0,64898.0,0.0,0.0,0,0,0,0
271,629.0,190,0.0,0.0,0.0,40.0,43866.0,0,0,0,0
272,64.0,44,0.0,67182.0,0.0,0.0,0.0,0,0,0,0
272,1699.0,16,0.0,0.0,66984.0,0.0,0.0,0,0,0,0
272,173.0,190,0.0,0.0,0.0,18.0,43913.0,0,0,0,0
273,63.0,44,0.0,67195.0,0.0,0.0,0.0,0,0,0,0
273,1694.0,16,0.0,0.0,68175.0,0.0,0.0,0,0,0,0
273,56.0,190,0.0,0.0,0.0,31.0,43934.0,0,0,0,0
276,512.0,47,0.0,78152.0,0.0,0.0,0.0,0,0,0,0
276,1387.0,1,0.0,0.0,83044.0,0.0,0.0,0,0,0,0
276,13.0,190,0.0,0.0,0.0,13.0,44014.0,0,0,0,0
277,631.0,19,0.0,49676.0,0.0,0.0,0.0,0,0,0,0
277,1391.0,1,0.0,0.0,83125.0,0.0,0.0,0,0,0,0
277,979.0,190,0.0,0.0,0.0,11.0,44019.0,0,0,0,0
279,447.0,44,0.0,73848.0,0.0,0.0,0.0,0,0,0,0
279,1381.0,1,0.0,0.0,83244.0,0.0,0.0,0,0,0,0
279,60.0,190,0.0,0.0,0.0,26.0,44042.0,0,0,0,0
280,142.0,18,0.0,35675.0,0.0,0.0,0.0,0,0,0,0
280,1386.0,5,0.0,0.0,17282.0,0.0,0.0,0,0,0,0
280,558.0,190,0.0,0.0,0.0,21.0,44054.0,0,0,0,0
283,151.0,5,0.0,53006.0,0.0,0.0,0.0,0,0,0,0
283,1786.0,1312,0.0,0.0,41076.0,0.0,0.0,0,0,0,0
283,131.0,18,0.0,0.0,0.0,13.0,64828.0,0,0,0,0
284,560.0,123,0.0,22724.0,0.0,0.0,0.0,0,0,0,0
284,848.0,1105,0.0,0.0,47904.0,0.0,0.0,0,0,0,0
284,133.0,18,0.0,0.0,0.0,23.0,64840.0,0,0,0,0
286,546.0,1,0.0,71188.0,0.0,0.0,0.0,0,0,0,0
286,13.0,18,0.0,0.0,0.0,31.0,59211.0,0,0,0,0
287,583.0,125,0.0,28104.0,0.0,0.0,0.0,0,0,0,0
287,724.0,18,0.0,0.0,0.0,29.0,59247.0,0,0,0,0
288,586.0,126,0.0,36433.0,0.0,0.0,0.0,0,0,0,0
288,43.0,18,0.0,0.0,0.0,23.0,59258.0,0,0,0,0
289,151.0,19,0.0,36664.0,0.0,0.0,0.0,0,0,0,0
289,158.0,18,0.0,0.0,0.0,10.0,59261.0,0,0,0,0
291,152.0,1,0.0,43228.0,0.0,0.0,0.0,0,0,0,0
291,155.0,9,0.0,0.0,0.0,47.0,63406.0,0,0,0,0
292,164.0,1,0.0,46059.0,0.0,0.0,0.0,0,0,0,0
292,414.0,9,0.0,0.0,0.0,70.0,63427.0,0,0,0,0
293,549.0,1,0.0,46076.0,0.0,0.0,0.0,0,0,0,0
293,1007.0,9,0.0,0.0,0.0,73.0,63430.0,0,0,0,0
294,633.0,1,0.0,46956.0,0.0,0.0,0.0,0,0,0,0
294,424.0,9,0.0,0.0,0.0,63.0,63433.0,0,0,0,0
296,629.0,127,0.0,51546.0,0.0,0.0,0.0,7ada398b9f1c58cabc6764899d20c485e7fe3453,,cLF2Va1,Ramzan
296,416.0,9,0.0,0.0,0.0,46.0,63567.0,7ada398b9f1c58cabc6764899d20c485e7fe3453,,cLF2Va1,Ramzan
297,590.0,127,0.0,51586.0,0.0,0.0,0.0,bb5cdb4f762d643a959d66f1bd8fc3e423721693,,AHg4Y28,kumar
297,1006.0,9,0.0,0.0,0.0,71.0,64009.0,bb5cdb4f762d643a959d66f1bd8fc3e423721693,,AHg4Y28,kumar
299,560.0,1,0.0,55273.0,0.0,0.0,0.0,19c00a56ec1987187d353371678047b6376a4fe6,,JMI9JIV,diassis02
299,159.0,187,0.0,0.0,0.0,61.0,62306.0,19c00a56ec1987187d353371678047b6376a4fe6,,JMI9JIV,diassis02
300,16.0,1,0.0,55981.0,0.0,0.0,0.0,0,0,0,0
300,560.0,19,0.0,0.0,0.0,93.0,65125.0,0,0,0,0
302,31.0,1,0.0,63854.0,0.0,0.0,0.0,231e16cdcdee5974d6da764b72fc40fb072d610c,,-nn9MqG,Mamede
302,362.0,152,0.0,0.0,0.0,9.0,8912.0,231e16cdcdee5974d6da764b72fc40fb072d610c,,-nn9MqG,Mamede
303,633.0,18,0.0,82011.0,0.0,0.0,0.0,49c24fa5c86ba94ebbf52c4d69bd37c84d673369,,ZwE84DD,krissland
303,161.0,19,0.0,0.0,0.0,22.0,61873.0,49c24fa5c86ba94ebbf52c4d69bd37c84d673369,,ZwE84DD,krissland
306,590.0,18,0.0,82212.0,0.0,0.0,0.0,0,0,0,0
306,549.0,152,0.0,0.0,0.0,7.0,13893.0,0,0,0,0
307,629.0,19,0.0,53786.0,0.0,0.0,0.0,0,0,0,0
307,135.0,152,0.0,0.0,0.0,10.0,51240.0,0,0,0,0
308,633.0,19,0.0,54360.0,0.0,0.0,0.0,0,0,0,0
308,359.0,152,0.0,0.0,0.0,8.0,51242.0,0,0,0,0
309,16.0,18,0.0,21370.0,0.0,0.0,0.0,0,0,0,0
309,133.0,152,0.0,0.0,0.0,15.0,51245.0,0,0,0,0
310,23.0,18,0.0,21429.0,0.0,0.0,0.0,0,0,0,0
310,131.0,152,0.0,0.0,0.0,6.0,51246.0,0,0,0,0
312,26.0,18,0.0,21444.0,0.0,0.0,0.0,0,0,0,0
312,34.0,152,0.0,0.0,0.0,11.0,51249.0,0,0,0,0
313,33.0,18,0.0,21482.0,0.0,0.0,0.0,0,0,0,0
313,426.0,152,0.0,0.0,0.0,9.0,51252.0,0,0,0,0
316,497.0,18,0.0,21566.0,0.0,0.0,0.0,0,0,0,0
316,23.0,152,0.0,0.0,0.0,10.0,51260.0,0,0,0,0
317,496.0,18,0.0,21575.0,0.0,0.0,0.0,0,0,0,0
317,416.0,152,0.0,0.0,0.0,10.0,51261.0,0,0,0,0
318,494.0,18,0.0,21592.0,0.0,0.0,0.0,0,0,0,0
318,358.0,152,0.0,0.0,0.0,4.0,51263.0,0,0,0,0
319,488.0,18,0.0,21634.0,0.0,0.0,0.0,97b496af8470e73687199412174f711109380464,,2wOXRX-,lumir
319,1006.0,18,0.0,0.0,0.0,69.0,77894.0,97b496af8470e73687199412174f711109380464,,2wOXRX-,lumir
320,487.0,18,0.0,21646.0,0.0,0.0,0.0,60309ef3f7654c2e03e2d302e740273e8077c942,,rguAdeb,jyjp4p9wp4_09i7c6f9l
320,359.0,18,0.0,0.0,0.0,38.0,77901.0,60309ef3f7654c2e03e2d302e740273e8077c942,,rguAdeb,jyjp4p9wp4_09i7c6f9l
321,469.0,18,0.0,21660.0,0.0,0.0,0.0,2a6955e0dae7888dd50bb9a925dde3c8b8d9c69e,,XmUaeIa,collins356
321,135.0,18,0.0,0.0,0.0,52.0,77906.0,2a6955e0dae7888dd50bb9a925dde3c8b8d9c69e,,XmUaeIa,collins356
322,468.0,18,0.0,21673.0,0.0,0.0,0.0,0,0,0,0
322,39.0,18,0.0,0.0,0.0,17.0,77981.0,0,0,0,0
325,464.0,18,0.0,21702.0,0.0,0.0,0.0,f09af8535d6d789c0396e0b949624924862a3ec5,,VtieoMa,Alexsis55
325,52.0,18,0.0,0.0,0.0,23.0,77986.0,f09af8535d6d789c0396e0b949624924862a3ec5,,VtieoMa,Alexsis55
333,453.0,18,0.0,21825.0,0.0,0.0,0.0,0,0,0,0
333,32.0,152,0.0,0.0,0.0,16.0,8206.0,0,0,0,0
334,452.0,18,0.0,21842.0,0.0,0.0,0.0,0,0,0,0
334,156.0,152,0.0,0.0,0.0,12.0,8208.0,0,0,0,0
336,437.0,18,0.0,21893.0,0.0,0.0,0.0,f24f13157920a939fd1f3c30b10294807698b9e1,,Uxo6lpR,maeler
336,152.0,152,0.0,0.0,0.0,18.0,9019.0,f24f13157920a939fd1f3c30b10294807698b9e1,,Uxo6lpR,maeler
337,436.0,18,0.0,21911.0,0.0,0.0,0.0,fb08f655607788f43d559f5793ecbcd003a4720b,,IXtxl18,kyxxjszkwv_01i1l9c1f
337,726.0,152,0.0,0.0,0.0,13.0,9025.0,fb08f655607788f43d559f5793ecbcd003a4720b,,IXtxl18,kyxxjszkwv_01i1l9c1f
338,434.0,18,0.0,21925.0,0.0,0.0,0.0,a060d2dbfdaf33fbc7633f0f6238c2ccf7d13b0b,,-jLOVD8,cj5825yndb_02i4c0f7l
338,130.0,47,0.0,0.0,0.0,10.0,2531.0,a060d2dbfdaf33fbc7633f0f6238c2ccf7d13b0b,,-jLOVD8,cj5825yndb_02i4c0f7l
339,432.0,18,0.0,21949.0,0.0,0.0,0.0,a66c8b46c2c1428a749e3f31356311b95388802e,,vvE2vTU,zgnry2mxd7_03f1l2i9c
339,173.0,47,0.0,0.0,0.0,13.0,2566.0,a66c8b46c2c1428a749e3f31356311b95388802e,,vvE2vTU,zgnry2mxd7_03f1l2i9c
340,430.0,18,0.0,21952.0,0.0,0.0,0.0,0,0,0,0
340,1006.0,47,0.0,0.0,0.0,18.0,2638.0,0,0,0,0
341,428.0,18,0.0,21974.0,0.0,0.0,0.0,06ca9747fd9569d2f754c6e9171db0d83b36abf4,,cuS8JJC,divyanshu_08l6f0i9c
341,1006.0,190,0.0,0.0,0.0,16.0,3239.0,06ca9747fd9569d2f754c6e9171db0d83b36abf4,,cuS8JJC,divyanshu_08l6f0i9c
342,426.0,18,0.0,22000.0,0.0,0.0,0.0,0,0,0,0
342,16.0,190,0.0,0.0,0.0,19.0,3457.0,0,0,0,0
343,425.0,18,0.0,22013.0,0.0,0.0,0.0,0,0,0,0
343,426.0,190,0.0,0.0,0.0,22.0,3596.0,0,0,0,0
344,424.0,18,0.0,22027.0,0.0,0.0,0.0,0,0,0,0
344,424.0,190,0.0,0.0,0.0,39.0,3697.0,0,0,0,0
345,423.0,18,0.0,22040.0,0.0,0.0,0.0,0,0,0,0
345,132.0,152,0.0,0.0,0.0,10.0,51294.0,0,0,0,0
346,422.0,18,0.0,22045.0,0.0,0.0,0.0,0,0,0,0
346,376.0,152,0.0,0.0,0.0,30.0,51295.0,0,0,0,0
349,634.0,18,0.0,46608.0,0.0,0.0,0.0,0,0,0,0
349,1007.0,152,0.0,0.0,0.0,11.0,8747.0,0,0,0,0
353,625.0,1,0.0,46778.0,0.0,0.0,0.0,0,0,0,0
353,1060.0,152,0.0,0.0,0.0,9.0,59523.0,0,0,0,0
354,623.0,1,0.0,46812.0,0.0,0.0,0.0,0,0,0,0
354,169.0,152,0.0,0.0,0.0,11.0,59524.0,0,0,0,0
356,516.0,47,0.0,81969.0,0.0,0.0,0.0,0,0,0,0
356,361.0,1,0.0,0.0,0.0,57.0,64354.0,0,0,0,0
357,52.0,47,0.0,23818.0,0.0,0.0,0.0,0,0,0,0
357,252.0,1,0.0,0.0,0.0,24.0,64356.0,0,0,0,0
359,461.0,47,0.0,23839.0,0.0,0.0,0.0,bac5425da61a3ee3b5cfe68a2541de3ef55d7305,,p7wZaVG,rabi
359,361.0,152,0.0,0.0,0.0,34.0,57462.0,bac5425da61a3ee3b5cfe68a2541de3ef55d7305,,p7wZaVG,rabi
360,33.0,47,0.0,30622.0,0.0,0.0,0.0,0,0,0,0
360,252.0,152,0.0,0.0,0.0,12.0,12695.0,0,0,0,0
361,142.0,1,0.0,59829.0,0.0,0.0,0.0,a84ca9dac62d21ef863843fcd74da4133e883db0,,Rfz9H8c,Test1
361,100.0,152,0.0,0.0,0.0,15.0,9766.0,a84ca9dac62d21ef863843fcd74da4133e883db0,,Rfz9H8c,Test1
366,19.0,1,0.0,59841.0,0.0,0.0,0.0,dc0c76427e5cbd61792838b626eaf0cbb0a21c69,,7jVaXXS,sarita_00i7c9f7l
367,588.0,19,0.0,82003.0,0.0,0.0,0.0,1e7e3d33dacefad95e954f8751f4df04850e4184,,DX-Hata,xyx
367,19.0,187,0.0,0.0,0.0,80.0,34407.0,1e7e3d33dacefad95e954f8751f4df04850e4184,,DX-Hata,xyx
368,58.0,18,0.0,84396.0,0.0,0.0,0.0,8fbf307e1795374f1f7d90c4d8eee010d621dcbf,,vYQovot,ajay_09l9f7c3i
368,629.0,187,0.0,0.0,0.0,99.0,34723.0,8fbf307e1795374f1f7d90c4d8eee010d621dcbf,,vYQovot,ajay_09l9f7c3i
369,461.0,1,0.0,81431.0,0.0,0.0,0.0,0,0,0,0
369,133.0,187,0.0,0.0,0.0,37.0,35433.0,0,0,0,0
372,33.0,1,0.0,81468.0,0.0,0.0,0.0,3de53835149f52d1a7c74f1f4771bfa66d04b2e3,,swinNan,eyekiller_06f4c7i3l
372,1006.0,187,0.0,0.0,0.0,23.0,37094.0,3de53835149f52d1a7c74f1f4771bfa66d04b2e3,,swinNan,eyekiller_06f4c7i3l
374,58.0,1,0.0,48103.0,0.0,0.0,0.0,edfb476c9dacf9c163a98dd165cedab7f9b052e4,,PjFOQrt,ayush_04i2c8f1l
374,84.0,187,0.0,0.0,0.0,29.0,38631.0,edfb476c9dacf9c163a98dd165cedab7f9b052e4,,PjFOQrt,ayush_04i2c8f1l
378,496.0,47,0.0,73533.0,0.0,0.0,0.0,ae3f00e4865be508c3b882c7ff30dde096759fb1,,aI5zT4Y,killer_05c2l8f3i
378,1060.0,187,0.0,0.0,0.0,34.0,42009.0,ae3f00e4865be508c3b882c7ff30dde096759fb1,,aI5zT4Y,killer_05c2l8f3i
379,462.0,47,0.0,73570.0,0.0,0.0,0.0,fb4416bfa20292830263f1f924c0130dc3382189,,kEkf4yi,john_05f7i5l8c
379,171.0,187,0.0,0.0,0.0,94.0,42032.0,fb4416bfa20292830263f1f924c0130dc3382189,,kEkf4yi,john_05f7i5l8c
406,160.0,18,0.0,59168.0,0.0,0.0,0.0,91276e21ab0a7c3df942cafc19fad7303b531b92,,KS8SGKL,sanjeet_03i9l6c7f
406,979.0,167,0.0,0.0,0.0,14.0,27583.0,91276e21ab0a7c3df942cafc19fad7303b531b92,,KS8SGKL,sanjeet_03i9l6c7f
415,494.0,1,0.0,50715.0,0.0,0.0,0.0,5732429a21a37388cc9ee8409ed649edc06b3adf,,J9o-n5a,krish_09f8l3c5i
415,363.0,152,0.0,0.0,0.0,16.0,47857.0,5732429a21a37388cc9ee8409ed649edc06b3adf,,J9o-n5a,krish_09f8l3c5i
416,477.0,1,0.0,51143.0,0.0,0.0,0.0,93405a9b2cd3dbb3b9e4ae8b3d340002027dc0df,,mq4uozF,onkar
416,247.0,152,0.0,0.0,0.0,9.0,47865.0,93405a9b2cd3dbb3b9e4ae8b3d340002027dc0df,,mq4uozF,onkar
428,158.0,9,0.0,41318.0,0.0,0.0,0.0,76817c060ae3cb99d37ab485077c199010a04312,,fb-tM6m,atul_05i6l7c3f
428,426.0,187,0.0,0.0,0.0,47.0,66504.0,76817c060ae3cb99d37ab485077c199010a04312,,fb-tM6m,atul_05i6l7c3f
429,426.0,1,0.0,57032.0,0.0,0.0,0.0,0,0,0,0
429,516.0,187,0.0,0.0,0.0,9.0,66797.0,0,0,0,0
430,161.0,149,0.0,13583.0,0.0,0.0,0.0,050952d55734ec6ea145e11d879bbe379af3d7f8,,mywMyw2,jp8mdbhwq7_04i1f6l5c
430,56.0,187,0.0,0.0,0.0,21.0,66812.0,050952d55734ec6ea145e11d879bbe379af3d7f8,,mywMyw2,jp8mdbhwq7_04i1f6l5c
431,12.0,1,0.0,42759.0,0.0,0.0,0.0,0,0,0,0
