id,post_id,user_id,view_time_seconds,like_time_seconds,inspiration_time_seconds,rating_percent,rated_posts_time_seconds,slug,title,identifier,username,engagement_score,normalized_score,mood_score,mood
169,616.0,18,0.0,74689.0,0.0,0.0,0.0,7e075c18db76493a0e0c13251a4112169e8d280f,,T8vabVr,v9s7xdmw82_07c2l5f4i,22406.9,0.86640141057467,0.0,Negative
169,1246.0,5,0.0,0.0,54184.0,0.0,0.0,7e075c18db76493a0e0c13251a4112169e8d280f,,T8vabVr,v9s7xdmw82_07c2l5f4i,0.2,0.0,0.0,Negative
169,461.0,18,0.0,0.0,0.0,38.0,19109.0,7e075c18db76493a0e0c13251a4112169e8d280f,,T8vabVr,v9s7xdmw82_07c2l5f4i,3822.0,0.14777780355582362,0.0,Negative
172,605.0,18,0.0,74882.0,0.0,0.0,0.0,0,0,0,0,22464.8,0.868640233858432,0.0,Negative
172,813.0,1,0.0,0.0,37324.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
172,28.0,18,0.0,0.0,0.0,32.0,19172.0,0,0,0,0,3834.6,0.14826500862275632,0.0,Negative
173,604.0,18,0.0,74885.0,0.0,0.0,0.0,3a827eaf3951e724cc66125fa25c03a5b42e96b6,,aO6fJ_P,Umesh,22465.7,0.8686750342203559,0.0,Negative
173,724.0,5,0.0,0.0,0.0,26.0,25430.0,3a827eaf3951e724cc66125fa25c03a5b42e96b6,,aO6fJ_P,Umesh,5086.2,0.1966607119380708,0.0,Negative
174,603.0,18,0.0,74933.0,0.0,0.0,0.0,0,0,0,0,22480.1,0.8692318400111361,0.0,Negative
174,549.0,5,0.0,0.0,0.0,20.0,25446.0,0,0,0,0,5089.400000000001,0.1967844465582442,0.0,Negative
175,602.0,18,0.0,74940.0,0.0,0.0,0.0,3ddd89d5554d9a0b60f232878e9a52d41fc00923,,jLLiQJo,päivö_07f3c6l3i,22482.2,0.8693130408556249,0.0,Negative
175,1100.0,1,0.0,0.0,39780.0,0.0,0.0,3ddd89d5554d9a0b60f232878e9a52d41fc00923,,jLLiQJo,päivö_07f3c6l3i,0.2,0.0,0.0,Negative
175,513.0,5,0.0,0.0,0.0,27.0,25447.0,3ddd89d5554d9a0b60f232878e9a52d41fc00923,,jLLiQJo,päivö_07f3c6l3i,5089.6,0.19679217997200504,0.0,Negative
176,601.0,18,0.0,74987.0,0.0,0.0,0.0,2439669491267b1d5d77301afb6da79c6ae8573a,AI Voice Edits take over Social Media,_hDSD8n,lisa,22496.3,0.8698582465257638,0.0,Negative
176,693.0,1,0.0,0.0,41481.0,0.0,0.0,2439669491267b1d5d77301afb6da79c6ae8573a,AI Voice Edits take over Social Media,_hDSD8n,lisa,0.2,0.0,0.0,Negative
176,517.0,5,0.0,0.0,0.0,26.0,25462.0,2439669491267b1d5d77301afb6da79c6ae8573a,AI Voice Edits take over Social Media,_hDSD8n,lisa,5092.6,0.1969081811784176,0.0,Negative
177,580.0,18,0.0,75032.0,0.0,0.0,0.0,ba3333a75e14ce62248b877d18c24eb0d8591cd1,New alarm clock,vMkyFO5,poonam_07l0c4f3i,22509.8,0.8703802519546203,0.0,Negative
177,164.0,5,0.0,0.0,0.0,43.0,25485.0,ba3333a75e14ce62248b877d18c24eb0d8591cd1,New alarm clock,vMkyFO5,poonam_07l0c4f3i,5097.2,0.1970860496949168,0.0,Negative
178,577.0,18,0.0,75088.0,0.0,0.0,0.0,0,0,0,0,22526.6,0.8710298587105305,0.0,Negative
178,59.0,1,0.0,0.0,41583.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
178,86.0,5,0.0,0.0,0.0,53.0,25487.0,0,0,0,0,5097.6,0.1971015165224385,0.0,Negative
179,433.0,18,0.0,24967.0,0.0,0.0,0.0,0,0,0,0,7490.299999999999,0.28962021205020533,0.0,Negative
179,863.0,1,0.0,0.0,41601.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
179,49.0,5,0.0,0.0,0.0,41.0,25490.0,0,0,0,0,5098.2,0.19712471676372098,0.0,Negative
180,499.0,18,0.0,24968.0,0.0,0.0,0.0,0,0,0,0,7490.599999999999,0.28963181217084655,0.0,Negative
180,147.0,1,0.0,0.0,41618.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
180,30.0,5,0.0,0.0,0.0,57.0,25494.0,0,0,0,0,5099.0,0.19715565041876434,0.0,Negative
185,427.0,18,0.0,61980.0,0.0,0.0,0.0,0,0,0,0,18594.2,0.7189754773449644,0.0,Negative
185,252.0,1,0.0,0.0,41733.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
185,27.0,9,0.0,0.0,0.0,68.0,39731.0,0,0,0,0,7946.400000000001,0.30725626213179286,0.0,Negative
188,459.0,97,0.0,63253.0,0.0,0.0,0.0,0,0,0,0,18976.1,0.7337424309212816,0.0,Negative
188,788.0,1,0.0,0.0,41914.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
188,130.0,9,0.0,0.0,0.0,17.0,40612.0,0,0,0,0,8122.6,0.3140693996550898,0.0,Negative
205,558.0,94,0.0,45051.0,0.0,0.0,0.0,6507420e4867a651c13cd94f7277d51cc530bbe2,,pqk6O2b,2q4szp5nyx_04l3c3i7f,13515.5,0.5225970350091641,0.0,Negative
205,359.0,1,0.0,0.0,0.0,20.0,61797.0,6507420e4867a651c13cd94f7277d51cc530bbe2,,pqk6O2b,2q4szp5nyx_04l3c3i7f,12359.600000000002,0.47790177017840996,0.0,Negative
212,631.0,102,0.0,9053.0,0.0,0.0,0.0,0,0,0,0,2716.1,0.10501589216527851,0.0,Negative
212,1251.0,18,0.0,0.0,76753.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
213,586.0,102,0.0,44502.0,0.0,0.0,0.0,6ef6289188b76b53b366aaa11fefc04f2465af69,,4os_fVX,kdq82crxf8_08l8i7f9c,13350.800000000001,0.5162285687771153,0.0,Negative
213,1340.0,1123,0.0,0.0,63110.0,0.0,0.0,6ef6289188b76b53b366aaa11fefc04f2465af69,,4os_fVX,kdq82crxf8_08l8i7f9c,0.2,0.0,0.0,Negative
213,177.0,1,0.0,0.0,0.0,17.0,61819.0,6ef6289188b76b53b366aaa11fefc04f2465af69,,4os_fVX,kdq82crxf8_08l8i7f9c,12364.000000000002,0.47807190528114835,0.0,Negative
215,631.0,103,0.0,61661.0,0.0,0.0,0.0,0,0,0,0,18498.5,0.7152750388604041,0.0,Negative
215,1365.0,5,0.0,0.0,69045.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
215,15.0,1,0.0,0.0,0.0,34.0,61828.0,0,0,0,0,12365.800000000001,0.47814150600499583,0.0,Negative
217,583.0,1,0.0,42112.0,0.0,0.0,0.0,0,0,0,0,12633.800000000001,0.48850428044451666,0.0,Negative
217,1394.0,5,0.0,0.0,35147.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
217,84.0,1,0.0,0.0,0.0,73.0,61835.0,0,0,0,0,12367.2,0.4781956399013217,0.0,Negative
220,81.0,106,0.0,45784.0,0.0,0.0,0.0,4ebf64f07ce1ea57965274f7961f4997d26ef238,,ued0UdS,vxrnkr57kg_06l9c1i0f,13735.4,0.5310999234392038,0.0,Negative
220,1224.0,1197,0.0,0.0,44625.0,0.0,0.0,4ebf64f07ce1ea57965274f7961f4997d26ef238,,ued0UdS,vxrnkr57kg_06l9c1i0f,0.2,0.0,0.0,Negative
220,979.0,9,0.0,0.0,0.0,34.0,63886.0,4ebf64f07ce1ea57965274f7961f4997d26ef238,,ued0UdS,vxrnkr57kg_06l9c1i0f,12777.400000000001,0.49405687152479727,0.0,Negative
221,525.0,44,0.0,29873.0,0.0,0.0,0.0,8ad838d0e4ccd5e36d28144b82c8a5a001da5acf,,-LhluVO,w2g5dqhbsn_07l8f6c7i,8962.1,0.34653040391620077,0.0,Negative
221,1243.0,1197,0.0,0.0,44812.0,0.0,0.0,8ad838d0e4ccd5e36d28144b82c8a5a001da5acf,,-LhluVO,w2g5dqhbsn_07l8f6c7i,0.2,0.0,0.0,Negative
221,84.0,18,0.0,0.0,0.0,15.0,82435.0,8ad838d0e4ccd5e36d28144b82c8a5a001da5acf,,-LhluVO,w2g5dqhbsn_07l8f6c7i,16487.2,0.6375039633745524,0.0,Negative
222,148.0,1,0.0,49131.0,0.0,0.0,0.0,27167f5e645cff983b0d29824530972e46133c89,,0WK2I2I,sqrdkh4d75_05i8l7f9c,14739.5,0.5699255272254832,0.0,Negative
222,631.0,1105,0.0,0.0,58699.0,0.0,0.0,27167f5e645cff983b0d29824530972e46133c89,,0WK2I2I,sqrdkh4d75_05i8l7f9c,0.2,0.0,0.0,Negative
222,979.0,18,0.0,0.0,0.0,27.0,82435.0,27167f5e645cff983b0d29824530972e46133c89,,0WK2I2I,sqrdkh4d75_05i8l7f9c,16487.2,0.6375039633745524,0.0,Negative
223,631.0,39,0.0,49368.0,0.0,0.0,0.0,e2aec1fc643b784754a6628bfa3f2df7c54b21dd,,0jiG8MY,2nhd4jykw2_05c9f0l0i,14810.6,0.5726747558174605,0.0,Negative
223,1214.0,1105,0.0,0.0,59168.0,0.0,0.0,e2aec1fc643b784754a6628bfa3f2df7c54b21dd,,0jiG8MY,2nhd4jykw2_05c9f0l0i,0.2,0.0,0.0,Negative
223,722.0,5,0.0,0.0,0.0,18.0,39149.0,e2aec1fc643b784754a6628bfa3f2df7c54b21dd,,0jiG8MY,2nhd4jykw2_05c9f0l0i,7830.0,0.30275541532298605,0.0,Negative
224,606.0,39,0.0,49391.0,0.0,0.0,0.0,0b6fe4a825b83532730f422f6f5997f8b1567393,,j4u_LiM,khmhtttgx7_09i8c1l1f,14817.5,0.5729415585922094,0.0,Negative
224,177.0,5,0.0,0.0,0.0,13.0,39177.0,0b6fe4a825b83532730f422f6f5997f8b1567393,,j4u_LiM,khmhtttgx7_09i8c1l1f,7835.6,0.3029719509082895,0.0,Negative
225,576.0,39,0.0,49640.0,0.0,0.0,0.0,6a9414cd031d26052327af72a6f2290f909ec7c4,,vrqCVbg,ysc2vmrbrz_04i1l5c4f,14892.2,0.5758299886318818,0.0,Negative
225,130.0,5,0.0,0.0,0.0,76.0,48762.0,6a9414cd031d26052327af72a6f2290f909ec7c4,,vrqCVbg,ysc2vmrbrz_04i1l5c4f,9752.6,0.3770967218059068,0.0,Negative
227,575.0,39,0.0,49696.0,0.0,0.0,0.0,d117258104da78862660d79befebfeccd9262794,,xqteBid,nmkcf97tg2_02c5l5i4f,14909.0,0.576479595387792,0.0,Negative
227,1456.0,1215,0.0,0.0,64708.0,0.0,0.0,d117258104da78862660d79befebfeccd9262794,,xqteBid,nmkcf97tg2_02c5l5i4f,0.2,0.0,0.0,Negative
227,15.0,5,0.0,0.0,0.0,11.0,48768.0,d117258104da78862660d79befebfeccd9262794,,xqteBid,nmkcf97tg2_02c5l5i4f,9753.800000000001,0.37714312228847185,0.0,Negative
228,491.0,1,0.0,49824.0,0.0,0.0,0.0,f18dea9d3270fb54469c130ff7625882f5fb7d83,,TQlVlvf,ksnwt9t9qm_03c0l3f2i,14947.4,0.5779644108298726,0.0,Negative
228,365.0,18,0.0,0.0,85358.0,0.0,0.0,f18dea9d3270fb54469c130ff7625882f5fb7d83,,TQlVlvf,ksnwt9t9qm_03c0l3f2i,0.2,0.0,0.0,Negative
228,177.0,18,0.0,0.0,0.0,57.0,60500.0,f18dea9d3270fb54469c130ff7625882f5fb7d83,,TQlVlvf,ksnwt9t9qm_03c0l3f2i,12100.2,0.46787153253060504,0.0,Negative
234,81.0,39,0.0,49938.0,0.0,0.0,0.0,825bb2ee919d8b2b6d97f28357fd3f857f693b06,,NovBpCR,sandra_08l0f1i2c,14981.6,0.5792868245829756,0.0,Negative
234,560.0,190,0.0,0.0,0.0,17.0,42803.0,825bb2ee919d8b2b6d97f28357fd3f857f693b06,,NovBpCR,sandra_08l0f1i2c,8560.800000000001,0.33101330920508243,0.0,Negative
235,143.0,1,0.0,49939.0,0.0,0.0,0.0,910425e2269d1f4b41a172624dc8e13386b9e9b8,,vGwSQeP,wy8npv6k66_09f5c5i5l,14981.9,0.5792984247036169,0.0,Negative
235,161.0,190,0.0,0.0,0.0,22.0,42816.0,910425e2269d1f4b41a172624dc8e13386b9e9b8,,vGwSQeP,wy8npv6k66_09f5c5i5l,8563.400000000001,0.33111384358397333,0.0,Negative
239,154.0,1,0.0,49990.0,0.0,0.0,0.0,0,0,0,0,14997.2,0.579890030856321,0.0,Negative
239,415.0,190,0.0,0.0,0.0,15.0,42911.0,0,0,0,0,8582.400000000001,0.3318485178912528,0.0,Negative
241,155.0,1,0.0,50001.0,0.0,0.0,0.0,2022d652cfb461e67b4e3155381c40e55e7aee44,,TqHrPX1,hd88f4vv9n_09c2l1i8f,15000.5,0.5800176321833747,0.0,Negative
241,540.0,190,0.0,0.0,0.0,34.0,42925.0,2022d652cfb461e67b4e3155381c40e55e7aee44,,TqHrPX1,hd88f4vv9n_09c2l1i8f,8585.2,0.33195678568390447,0.0,Negative
245,159.0,1,0.0,50030.0,0.0,0.0,0.0,0,0,0,0,15009.2,0.5803540356819711,0.0,Negative
245,1393.0,1,0.0,0.0,33268.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
245,154.0,190,0.0,0.0,0.0,23.0,42955.0,0,0,0,0,8591.2,0.3321887880967296,0.0,Negative
247,160.0,1,0.0,50044.0,0.0,0.0,0.0,5588b99feee54b620f39b3a5347926c4a27375fc,,GM6kmXL,cgsg87d8tt_09i5l7c6f,15013.4,0.5805164373709486,0.0,Negative
247,1699.0,1,0.0,0.0,33399.0,0.0,0.0,5588b99feee54b620f39b3a5347926c4a27375fc,,GM6kmXL,cgsg87d8tt_09i5l7c6f,0.2,0.0,0.0,Negative
247,19.0,190,0.0,0.0,0.0,7.0,43017.0,5588b99feee54b620f39b3a5347926c4a27375fc,,GM6kmXL,cgsg87d8tt_09i5l7c6f,8603.6,0.33266825974990144,0.0,Negative
254,151.0,1,0.0,50144.0,0.0,0.0,0.0,0,0,0,0,15043.4,0.5816764494350741,0.0,Negative
254,1364.0,5,0.0,0.0,46953.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
254,153.0,190,0.0,0.0,0.0,15.0,43098.0,0,0,0,0,8619.800000000001,0.3332946662645292,0.0,Negative
255,540.0,1,0.0,50158.0,0.0,0.0,0.0,0,0,0,0,15047.6,0.5818388511240516,0.0,Negative
255,1387.0,5,0.0,0.0,46982.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
255,436.0,190,0.0,0.0,0.0,20.0,43131.0,0,0,0,0,8626.400000000001,0.3335498689186368,0.0,Negative
258,513.0,1,0.0,50169.0,0.0,0.0,0.0,fb7602cb6956aae5699a58c6de68b7872df26714,,EEp85mq,mm7zk98fvd_03i1l8f6c,15050.9,0.5819664524511055,0.0,Negative
258,383.0,5,0.0,0.0,47123.0,0.0,0.0,fb7602cb6956aae5699a58c6de68b7872df26714,,EEp85mq,mm7zk98fvd_03i1l8f6c,0.2,0.0,0.0,Negative
258,43.0,190,0.0,0.0,0.0,12.0,43218.0,fb7602cb6956aae5699a58c6de68b7872df26714,,EEp85mq,mm7zk98fvd_03i1l8f6c,8643.800000000001,0.33422267591582955,0.0,Negative
259,159.0,5,0.0,56255.0,0.0,0.0,0.0,1bdc8f9ebf928c57502f1d73d21ec12975e4d1f0,,84KFIfM,sf92ppqrtt_05c8i3l1f,16876.7,0.6525647866737815,0.0,Negative
259,1397.0,1,0.0,0.0,47135.0,0.0,0.0,1bdc8f9ebf928c57502f1d73d21ec12975e4d1f0,,84KFIfM,sf92ppqrtt_05c8i3l1f,0.2,0.0,0.0,Negative
259,549.0,190,0.0,0.0,0.0,12.0,43237.0,1bdc8f9ebf928c57502f1d73d21ec12975e4d1f0,,84KFIfM,sf92ppqrtt_05c8i3l1f,8647.6,0.33436961077728544,0.0,Negative
260,576.0,5,0.0,56274.0,0.0,0.0,0.0,6a1c614f2a46fb1df6d348ecfb5c0ff523e475fa,,uSu316X,t8p248kv6t_02l2c7f6i,16882.4,0.6527851889659653,0.0,Negative
260,1384.0,1,0.0,0.0,47160.0,0.0,0.0,6a1c614f2a46fb1df6d348ecfb5c0ff523e475fa,,uSu316X,t8p248kv6t_02l2c7f6i,0.2,0.0,0.0,Negative
260,28.0,190,0.0,0.0,0.0,23.0,43295.0,6a1c614f2a46fb1df6d348ecfb5c0ff523e475fa,,uSu316X,t8p248kv6t_02l2c7f6i,8659.2,0.334818148775414,0.0,Negative
266,560.0,116,0.0,45276.0,0.0,0.0,0.0,d248dccf5dfdb14fe5b5e6898cfb8ea48d16fc48,,yupPmKq,hamzaj,13583.0,0.5252070621534464,0.0,Negative
266,359.0,190,0.0,0.0,0.0,14.0,43382.0,d248dccf5dfdb14fe5b5e6898cfb8ea48d16fc48,,yupPmKq,hamzaj,8676.6,0.33549095577260674,0.0,Negative
267,158.0,1,0.0,64685.0,0.0,0.0,0.0,da37f80fd7a071391873e8cbdbe86bbb3f1c347c,,juAJMKT,Edis38,19405.7,0.7503538036795583,0.0,Negative
267,177.0,190,0.0,0.0,0.0,11.0,43688.0,da37f80fd7a071391873e8cbdbe86bbb3f1c347c,,juAJMKT,Edis38,8737.800000000001,0.3378573803834227,0.0,Negative
268,633.0,44,0.0,66842.0,0.0,0.0,0.0,0,0,0,0,20052.8,0.7753752639027446,0.0,Negative
268,1376.0,1039,0.0,0.0,50543.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
268,130.0,190,0.0,0.0,0.0,13.0,43759.0,0,0,0,0,8752.000000000002,0.3384064527604421,0.0,Negative
269,67.0,44,0.0,67133.0,0.0,0.0,0.0,86395c872bfaf69212391847b023668cb0df3261,,AFy-O-Z,2qgfw8r9cw_03f5l0i1c,20140.1,0.7787508990093496,0.0,Negative
269,1374.0,1039,0.0,0.0,50552.0,0.0,0.0,86395c872bfaf69212391847b023668cb0df3261,,AFy-O-Z,2qgfw8r9cw_03f5l0i1c,0.2,0.0,0.0,Negative
269,15.0,190,0.0,0.0,0.0,19.0,43849.0,86395c872bfaf69212391847b023668cb0df3261,,AFy-O-Z,2qgfw8r9cw_03f5l0i1c,8770.000000000002,0.3391024599989174,0.0,Negative
270,66.0,44,0.0,67157.0,0.0,0.0,0.0,0,0,0,0,20147.3,0.7790293019047397,0.0,Negative
270,1380.0,1,0.0,0.0,64689.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
270,84.0,190,0.0,0.0,0.0,14.0,43864.0,0,0,0,0,8773.000000000002,0.33921846120532995,0.0,Negative
271,65.0,44,0.0,67180.0,0.0,0.0,0.0,0,0,0,0,20154.2,0.7792961046794887,0.0,Negative
271,1694.0,1,0.0,0.0,64898.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
271,629.0,190,0.0,0.0,0.0,40.0,43866.0,0,0,0,0,8773.400000000001,0.33923392803285163,0.0,Negative
272,64.0,44,0.0,67182.0,0.0,0.0,0.0,0,0,0,0,20154.8,0.7793193049207712,0.0,Negative
272,1699.0,16,0.0,0.0,66984.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
272,173.0,190,0.0,0.0,0.0,18.0,43913.0,0,0,0,0,8782.800000000001,0.3395973984796109,0.0,Negative
273,63.0,44,0.0,67195.0,0.0,0.0,0.0,0,0,0,0,20158.7,0.7794701064891075,0.0,Negative
273,1694.0,16,0.0,0.0,68175.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
273,56.0,190,0.0,0.0,0.0,31.0,43934.0,0,0,0,0,8787.000000000002,0.3397598001685885,0.0,Negative
276,512.0,47,0.0,78152.0,0.0,0.0,0.0,0,0,0,0,23445.8,0.9065726283553348,0.0,Negative
276,1387.0,1,0.0,0.0,83044.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
276,13.0,190,0.0,0.0,0.0,13.0,44014.0,0,0,0,0,8803.000000000002,0.3403784732694554,0.0,Negative
277,631.0,19,0.0,49676.0,0.0,0.0,0.0,0,0,0,0,14903.0,0.576247592974967,0.0,Negative
277,1391.0,1,0.0,0.0,83125.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
277,979.0,190,0.0,0.0,0.0,11.0,44019.0,0,0,0,0,8804.000000000002,0.3404171403382596,0.0,Negative
279,447.0,44,0.0,73848.0,0.0,0.0,0.0,0,0,0,0,22154.6,0.8566457091153747,0.0,Negative
279,1381.0,1,0.0,0.0,83244.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
279,60.0,190,0.0,0.0,0.0,26.0,44042.0,0,0,0,0,8808.6,0.3405950088547588,0.0,Negative
280,142.0,18,0.0,35675.0,0.0,0.0,0.0,0,0,0,0,10702.7,0.41383430387676035,0.0,Negative
280,1386.0,5,0.0,0.0,17282.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
280,558.0,190,0.0,0.0,0.0,21.0,44054.0,0,0,0,0,8811.000000000002,0.3406878098198889,0.0,Negative
283,151.0,5,0.0,53006.0,0.0,0.0,0.0,0,0,0,0,15902.0,0.6148759947103449,0.0,Negative
283,1786.0,1312,0.0,0.0,41076.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
283,131.0,18,0.0,0.0,0.0,13.0,64828.0,0,0,0,0,12965.800000000001,0.5013417472875051,0.0,Negative
284,560.0,123,0.0,22724.0,0.0,0.0,0.0,0,0,0,0,6817.4,0.2636011414518711,0.0,Negative
284,848.0,1105,0.0,0.0,47904.0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,Negative
284,133.0,18,0.0,0.0,0.0,23.0,64840.0,0,0,0,0,12968.2,0.5014345482526352,0.0,Negative
286,546.0,1,0.0,71188.0,0.0,0.0,0.0,0,0,0,0,21356.6,0.8257893882096373,0.0,Negative
286,13.0,18,0.0,0.0,0.0,31.0,59211.0,0,0,0,0,11842.400000000001,0.45790316219288685,0.0,Negative
287,583.0,125,0.0,28104.0,0.0,0.0,0.0,0,0,0,0,8431.4,0.3260097905018212,0.0,Negative
287,724.0,18,0.0,0.0,0.0,29.0,59247.0,0,0,0,0,11849.600000000002,0.458181565088277,0.0,Negative
288,586.0,126,0.0,36433.0,0.0,0.0,0.0,0,0,0,0,10930.1,0.4226271953228314,0.0,Negative
288,43.0,18,0.0,0.0,0.0,23.0,59258.0,0,0,0,0,11851.800000000001,0.4582666326396462,0.0,Negative
289,151.0,19,0.0,36664.0,0.0,0.0,0.0,0,0,0,0,10999.4,0.4253068231909612,0.0,Negative
289,158.0,18,0.0,0.0,0.0,10.0,59261.0,0,0,0,0,11852.400000000001,0.45828983288092867,0.0,Negative
291,152.0,1,0.0,43228.0,0.0,0.0,0.0,0,0,0,0,12968.6,0.5014500150801569,0.0,Negative
291,155.0,9,0.0,0.0,0.0,47.0,63406.0,0,0,0,0,12681.400000000001,0.49034483291959574,0.0,Negative
292,164.0,1,0.0,46059.0,0.0,0.0,0.0,0,0,0,0,13817.9,0.5342899566155488,0.0,Negative
292,414.0,9,0.0,0.0,0.0,70.0,63427.0,0,0,0,0,12685.600000000002,0.4905072346085734,0.0,Negative
293,549.0,1,0.0,46076.0,0.0,0.0,0.0,0,0,0,0,13823.0,0.5344871586664501,0.0,Negative
293,1007.0,9,0.0,0.0,0.0,73.0,63430.0,0,0,0,0,12686.2,0.4905304348498558,0.0,Negative
294,633.0,1,0.0,46956.0,0.0,0.0,0.0,0,0,0,0,14087.0,0.5446952648307543,0.0,Negative
294,424.0,9,0.0,0.0,0.0,63.0,63433.0,0,0,0,0,12686.800000000001,0.4905536350911383,0.0,Negative
296,629.0,127,0.0,51546.0,0.0,0.0,0.0,7ada398b9f1c58cabc6764899d20c485e7fe3453,,cLF2Va1,Ramzan,15464.0,0.5979398185741132,0.0,Negative
296,416.0,9,0.0,0.0,0.0,46.0,63567.0,7ada398b9f1c58cabc6764899d20c485e7fe3453,,cLF2Va1,Ramzan,12713.600000000002,0.49158991253509043,0.0,Negative
297,590.0,127,0.0,51586.0,0.0,0.0,0.0,bb5cdb4f762d643a959d66f1bd8fc3e423721693,,AHg4Y28,kumar,15476.0,0.5984038233997634,0.0,Negative
297,1006.0,9,0.0,0.0,0.0,71.0,64009.0,bb5cdb4f762d643a959d66f1bd8fc3e423721693,,AHg4Y28,kumar,12802.000000000002,0.4950080814173801,0.0,Negative
299,560.0,1,0.0,55273.0,0.0,0.0,0.0,19c00a56ec1987187d353371678047b6376a4fe6,,JMI9JIV,diassis02,16582.1,0.6411734682040693,0.0,Negative
299,159.0,187,0.0,0.0,0.0,61.0,62306.0,19c00a56ec1987187d353371678047b6376a4fe6,,JMI9JIV,diassis02,12461.400000000001,0.4818380777826757,0.0,Negative
300,16.0,1,0.0,55981.0,0.0,0.0,0.0,0,0,0,0,16794.5,0.6493863536180776,0.0,Negative
300,560.0,19,0.0,0.0,0.0,93.0,65125.0,0,0,0,0,13025.2,0.5036385711744735,0.0,Negative
302,31.0,1,0.0,63854.0,0.0,0.0,0.0,231e16cdcdee5974d6da764b72fc40fb072d610c,,-nn9MqG,Mamede,19156.4,0.7407141034266757,0.0,Negative
302,362.0,152,0.0,0.0,0.0,9.0,8912.0,231e16cdcdee5974d6da764b72fc40fb072d610c,,-nn9MqG,Mamede,1782.6000000000001,0.06892018343657441,0.0,Negative
303,633.0,18,0.0,82011.0,0.0,0.0,0.0,49c24fa5c86ba94ebbf52c4d69bd37c84d673369,,ZwE84DD,krissland,24603.5,0.9513374939099366,0.0,Negative
303,161.0,19,0.0,0.0,0.0,22.0,61873.0,49c24fa5c86ba94ebbf52c4d69bd37c84d673369,,ZwE84DD,krissland,12374.800000000001,0.4784895096242335,0.0,Negative
306,590.0,18,0.0,82212.0,0.0,0.0,0.0,0,0,0,0,24663.8,0.9536691181588288,0.0,Negative
306,549.0,152,0.0,0.0,0.0,7.0,13893.0,0,0,0,0,2778.8,0.10744031737930074,0.0,Negative
307,629.0,19,0.0,53786.0,0.0,0.0,0.0,0,0,0,0,16136.0,0.6239240888105236,0.0,Negative
307,135.0,152,0.0,0.0,0.0,10.0,51240.0,0,0,0,0,10248.2,0.39626012110525954,0.0,Negative
